AdCode,Province,Prefecture,County,方言大区,方言区/语支,方言片/语种,SGroup,DiaGroup,SubDiaGroup
140932,山西省,忻州市,偏关县,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
141002,山西省,临汾市,尧都区,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141081,山西省,临汾市,侯马市,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141082,山西省,临汾市,霍州市,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141021,山西省,临汾市,曲沃县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141022,山西省,临汾市,翼城县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141023,山西省,临汾市,襄汾县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141024,山西省,临汾市,洪洞县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141025,山西省,临汾市,古县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141026,山西省,临汾市,安泽县,非官话,晋,上党片,Non-Mandarin,Jin,Shangdang
141027,山西省,临汾市,浮山县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141028,山西省,临汾市,吉县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141029,山西省,临汾市,乡宁县,官话,中原官话,汾河片,Mandarin,Zhongyuan,Fenhe
141030,山西省,临汾市,大宁县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141031,山西省,临汾市,隰县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141032,山西省,临汾市,永和县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141033,山西省,临汾市,蒲县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141034,山西省,临汾市,汾西县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141102,山西省,吕梁市,离石区,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141181,山西省,吕梁市,孝义市,非官话,晋,并州片,Non-Mandarin,Jin,Bingzhou
141182,山西省,吕梁市,汾阳市,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141121,山西省,吕梁市,文水县,非官话,晋,并州片,Non-Mandarin,Jin,Bingzhou
141122,山西省,吕梁市,交城县,非官话,晋,并州片,Non-Mandarin,Jin,Bingzhou
141123,山西省,吕梁市,兴县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141124,山西省,吕梁市,临县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141125,山西省,吕梁市,柳林县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141126,山西省,吕梁市,石楼县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141127,山西省,吕梁市,岚县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141128,山西省,吕梁市,方山县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141129,山西省,吕梁市,中阳县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
141130,山西省,吕梁市,交口县,非官话,晋,吕梁片,Non-Mandarin,Jin,Lvliang
150102,内蒙古自治区,呼和浩特市,呼和浩特市新城区,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150103,内蒙古自治区,呼和浩特市,回民区,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150104,内蒙古自治区,呼和浩特市,玉泉区,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150105,内蒙古自治区,呼和浩特市,赛罕区,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150122,内蒙古自治区,呼和浩特市,托克托县,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150123,内蒙古自治区,呼和浩特市,和林格尔县,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150124,内蒙古自治区,呼和浩特市,清水河县,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150125,内蒙古自治区,呼和浩特市,武川县,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150121,内蒙古自治区,呼和浩特市,土默特左旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150203,内蒙古自治区,包头市,昆都仑区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150202,内蒙古自治区,包头市,东河区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150204,内蒙古自治区,包头市,包头市青山区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150205,内蒙古自治区,包头市,石拐区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150206,内蒙古自治区,包头市,白云鄂博矿区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150207,内蒙古自治区,包头市,九原区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150222,内蒙古自治区,包头市,固阳县,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150221,内蒙古自治区,包头市,土默特右旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150223,内蒙古自治区,包头市,达尔罕茂明安联合旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150302,内蒙古自治区,乌海市,海勃湾区,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
150303,内蒙古自治区,乌海市,海南区,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
150304,内蒙古自治区,乌海市,乌达区,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
150402,内蒙古自治区,赤峰市,红山区,官话,北京官话,朝峰片,Mandarin,Beijing,Zhaofeng
150403,内蒙古自治区,赤峰市,元宝山区,官话,北京官话,朝峰片,Mandarin,Beijing,Zhaofeng
150404,内蒙古自治区,赤峰市,松山区,官话,北京官话,朝峰片,Mandarin,Beijing,Zhaofeng
150424,内蒙古自治区,赤峰市,林西县,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
150429,内蒙古自治区,赤峰市,宁城县,官话,北京官话,朝峰片,Mandarin,Beijing,Zhaofeng
150421,内蒙古自治区,赤峰市,阿鲁科尔沁旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150422,内蒙古自治区,赤峰市,巴林左旗,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
150423,内蒙古自治区,赤峰市,巴林右旗,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
150425,内蒙古自治区,赤峰市,克什克腾旗,官话,北京官话,朝峰片,Mandarin,Beijing,Zhaofeng
150426,内蒙古自治区,赤峰市,翁牛特旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
150428,内蒙古自治区,赤峰市,喀喇沁旗,官话,北京官话,朝峰片,Mandarin,Beijing,Zhaofeng
150430,内蒙古自治区,赤峰市,敖汉旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
150502,内蒙古自治区,通辽市,科尔沁区,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
150581,内蒙古自治区,通辽市,霍林郭勒市,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150523,内蒙古自治区,通辽市,开鲁县,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150524,内蒙古自治区,通辽市,库伦旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150525,内蒙古自治区,通辽市,奈曼旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150526,内蒙古自治区,通辽市,扎鲁特旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150521,内蒙古自治区,通辽市,科尔沁左翼中旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
150522,内蒙古自治区,通辽市,科尔沁左翼后旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
150602,内蒙古自治区,鄂尔多斯市,东胜区,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150603,内蒙古自治区,鄂尔多斯市,康巴什区,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150621,内蒙古自治区,鄂尔多斯市,达拉特旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150622,内蒙古自治区,鄂尔多斯市,准格尔旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150623,内蒙古自治区,鄂尔多斯市,鄂托克前旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150624,内蒙古自治区,鄂尔多斯市,鄂托克旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150625,内蒙古自治区,鄂尔多斯市,杭锦旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150626,内蒙古自治区,鄂尔多斯市,乌审旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150627,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150702,内蒙古自治区,呼伦贝尔市,海拉尔区,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150703,内蒙古自治区,呼伦贝尔市,扎赉诺尔区,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150781,内蒙古自治区,呼伦贝尔市,满洲里市,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150782,内蒙古自治区,呼伦贝尔市,牙克石市,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150783,内蒙古自治区,呼伦贝尔市,扎兰屯市,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150784,内蒙古自治区,呼伦贝尔市,额尔古纳市,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150785,内蒙古自治区,呼伦贝尔市,根河市,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150721,内蒙古自治区,呼伦贝尔市,阿荣旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150725,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150726,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150727,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150722,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150723,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150724,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,官话,东北官话,黑松片,Mandarin,Northeastern,Heisong
150802,内蒙古自治区,巴彦淖尔市,临河区,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
150821,内蒙古自治区,巴彦淖尔市,五原县,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150822,内蒙古自治区,巴彦淖尔市,磴口县,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
150823,内蒙古自治区,巴彦淖尔市,乌拉特前旗,非官话,晋,大包片,Non-Mandarin,Jin,Dabao
150824,内蒙古自治区,巴彦淖尔市,乌拉特中旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150825,内蒙古自治区,巴彦淖尔市,乌拉特后旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
150826,内蒙古自治区,巴彦淖尔市,杭锦后旗,非官话,晋,五台片,Non-Mandarin,Jin,Wutai
150902,内蒙古自治区,乌兰察布市,集宁区,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150981,内蒙古自治区,乌兰察布市,丰镇市,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150921,内蒙古自治区,乌兰察布市,卓资县,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150922,内蒙古自治区,乌兰察布市,化德县,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150923,内蒙古自治区,乌兰察布市,商都县,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150924,内蒙古自治区,乌兰察布市,兴和县,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150925,内蒙古自治区,乌兰察布市,凉城县,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150926,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150927,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150928,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
150929,内蒙古自治区,乌兰察布市,四子王旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152201,内蒙古自治区,兴安盟,乌兰浩特市,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
152202,内蒙古自治区,兴安盟,阿尔山市,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
152224,内蒙古自治区,兴安盟,突泉县,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
152221,内蒙古自治区,兴安盟,科尔沁右翼前旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
152222,内蒙古自治区,兴安盟,科尔沁右翼中旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
152223,内蒙古自治区,兴安盟,扎赉特旗,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
152502,内蒙古自治区,锡林郭勒盟,锡林浩特市,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152501,内蒙古自治区,锡林郭勒盟,二连浩特市,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
152531,内蒙古自治区,锡林郭勒盟,多伦县,官话,北京官话,京承片,Mandarin,Beijing,Jingcheng
152522,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152523,内蒙古自治区,锡林郭勒盟,苏尼特左旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152524,内蒙古自治区,锡林郭勒盟,苏尼特右旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152525,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152526,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152527,内蒙古自治区,锡林郭勒盟,太仆寺旗,非官话,晋,张呼片,Non-Mandarin,Jin,Zhanghu
152528,内蒙古自治区,锡林郭勒盟,镶黄旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152529,内蒙古自治区,锡林郭勒盟,正镶白旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152530,内蒙古自治区,锡林郭勒盟,正蓝旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152921,内蒙古自治区,阿拉善盟,阿拉善左旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152922,内蒙古自治区,阿拉善盟,阿拉善右旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
152923,内蒙古自治区,阿拉善盟,额济纳旗,蒙古,东部,蒙古,Mongolian,East Mongolian,Mongolian
210103,辽宁省,沈阳市,沈河区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210102,辽宁省,沈阳市,沈阳市和平区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210104,辽宁省,沈阳市,大东区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210105,辽宁省,沈阳市,皇姑区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210106,辽宁省,沈阳市,沈阳市铁西区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210111,辽宁省,沈阳市,苏家屯区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210112,辽宁省,沈阳市,浑南区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210113,辽宁省,沈阳市,沈北新区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210114,辽宁省,沈阳市,于洪区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210115,辽宁省,沈阳市,辽中区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210181,辽宁省,沈阳市,新民市,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
210123,辽宁省,沈阳市,康平县,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
210124,辽宁省,沈阳市,法库县,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210203,辽宁省,大连市,西岗区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210202,辽宁省,大连市,中山区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210204,辽宁省,大连市,沙河口区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210211,辽宁省,大连市,甘井子区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210212,辽宁省,大连市,旅顺口区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210213,辽宁省,大连市,金州区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210281,辽宁省,大连市,瓦房店市,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210214,辽宁省,大连市,普兰店区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210283,辽宁省,大连市,庄河市,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210224,辽宁省,大连市,长海县,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210302,辽宁省,鞍山市,鞍山市铁东区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210303,辽宁省,鞍山市,鞍山市铁西区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210304,辽宁省,鞍山市,立山区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210311,辽宁省,鞍山市,千山区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210381,辽宁省,鞍山市,海城市,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210321,辽宁省,鞍山市,台安县,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
210323,辽宁省,鞍山市,岫岩满族自治县,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210411,辽宁省,抚顺市,顺城区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210402,辽宁省,抚顺市,新抚区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210403,辽宁省,抚顺市,东洲区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210404,辽宁省,抚顺市,望花区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210421,辽宁省,抚顺市,抚顺县,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210422,辽宁省,抚顺市,新宾满族自治县,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210423,辽宁省,抚顺市,清原满族自治县,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210502,辽宁省,本溪市,平山区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210503,辽宁省,本溪市,溪湖区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210504,辽宁省,本溪市,明山区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210505,辽宁省,本溪市,南芬区,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210521,辽宁省,本溪市,本溪满族自治县,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210522,辽宁省,本溪市,桓仁满族自治县,官话,胶辽官话,盖桓片,Mandarin,Jiaoliao,Gaihuan
210603,辽宁省,丹东市,振兴区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210602,辽宁省,丹东市,元宝区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210604,辽宁省,丹东市,振安区,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210681,辽宁省,丹东市,东港市,官话,胶辽官话,登连片,Mandarin,Jiaoliao,Denglian
210682,辽宁省,丹东市,凤城市,官话,东北官话,吉沈片,Mandarin,Northeastern,Jishen
210624,辽宁省,丹东市,宽甸满族自治县,官话,胶辽官话,盖桓片,Mandarin,Jiaoliao,Gaihuan
210711,辽宁省,锦州市,太和区,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
210702,辽宁省,锦州市,古塔区,官话,东北官话,哈阜片,Mandarin,Northeastern,Hafu
